order_id,product_id,quantity,unit_price,discount_amount,promo_id,promo_id_2,total_price,final_price,total_amount,final_amount
83591,1116,7,3096.42,0.0,No Promotion,No Promotion,21674.94,21674.94,21674.940000000002,21674.940000000002
83592,759,5,1866.58,0.0,No Promotion,No Promotion,9332.9,9332.9,9332.9,9332.9
83592,760,8,1875.22,0.0,No Promotion,No Promotion,15001.76,15001.76,15001.76,15001.76
83593,2212,8,1098.25,0.0,No Promotion,No Promotion,8786.0,8786.0,8786.0,8786.0
83594,2213,7,1089.71,0.0,No Promotion,No Promotion,7627.97,7627.97,7627.97,7627.97
83595,2332,2,5896.01,0.0,No Promotion,No Promotion,11792.02,11792.02,11792.02,11792.02
83596,401,2,11413.79,0.0,No Promotion,No Promotion,22827.58,22827.58,22827.58,22827.58
83597,2071,5,4106.06,0.0,No Promotion,No Promotion,20530.300000000003,20530.300000000003,20530.300000000003,20530.300000000003
83599,767,8,1145.62,0.0,No Promotion,No Promotion,9164.96,9164.96,9164.96,9164.96
83602,1000,6,1183.59,0.0,No Promotion,No Promotion,7101.539999999999,7101.539999999999,7101.539999999999,7101.539999999999
83603,2071,7,4256.1,0.0,No Promotion,No Promotion,29792.700000000004,29792.700000000004,29792.700000000004,29792.700000000004
83605,758,5,891.5,0.0,No Promotion,No Promotion,4457.5,4457.5,4457.5,4457.5
83606,1000,1,1191.38,0.0,No Promotion,No Promotion,1191.38,1191.38,1191.38,1191.38
83607,915,5,6753.44,0.0,No Promotion,No Promotion,33767.2,33767.2,33767.2,33767.2
83610,979,3,4740.69,0.0,No Promotion,No Promotion,14222.07,14222.07,14222.07,14222.07
83611,2071,2,4229.59,0.0,No Promotion,No Promotion,8459.18,8459.18,8459.18,8459.18
83612,785,7,714.94,0.0,No Promotion,No Promotion,5004.58,5004.58,5004.58,5004.58
83612,786,4,691.27,0.0,No Promotion,No Promotion,2765.08,2765.08,2765.08,2765.08
83613,634,7,10896.25,0.0,No Promotion,No Promotion,76273.75,76273.75,76273.75,76273.75
83616,1201,5,6778.93,0.0,No Promotion,No Promotion,33894.65,33894.65,33894.65,33894.65
83617,826,6,12896.1,0.0,No Promotion,No Promotion,77376.6,77376.6,77376.6,77376.6
83618,1000,1,1221.75,0.0,No Promotion,No Promotion,1221.75,1221.75,1221.75,1221.75
83619,2081,6,2742.81,0.0,No Promotion,No Promotion,16456.86,16456.86,16456.86,16456.86
83620,2026,7,4581.12,0.0,No Promotion,No Promotion,32067.84,32067.84,32067.84,32067.84
83621,2212,8,1075.7,0.0,No Promotion,No Promotion,8605.6,8605.6,8605.6,8605.6
83621,2213,6,1063.09,0.0,No Promotion,No Promotion,6378.539999999999,6378.539999999999,6378.539999999999,6378.539999999999
83622,2055,6,7326.65,0.0,No Promotion,No Promotion,43959.9,43959.9,43959.899999999994,43959.899999999994
83623,915,6,6849.15,0.0,No Promotion,No Promotion,41094.9,41094.9,41094.899999999994,41094.899999999994
83624,2074,4,4166.1,0.0,No Promotion,No Promotion,16664.4,16664.4,16664.4,16664.4
83625,976,6,3887.4,0.0,No Promotion,No Promotion,23324.4,23324.4,23324.4,23324.4
83626,647,1,11003.14,0.0,No Promotion,No Promotion,11003.14,11003.14,11003.14,11003.14
83627,1182,2,2180.38,0.0,No Promotion,No Promotion,4360.76,4360.76,4360.76,4360.76
83628,443,4,10491.96,0.0,No Promotion,No Promotion,41967.84,41967.84,41967.84,41967.84
83630,2081,7,2626.04,0.0,No Promotion,No Promotion,18382.28,18382.28,18382.28,18382.28
83632,964,6,3921.84,0.0,No Promotion,No Promotion,23531.04,23531.04,23531.04,23531.04
83633,785,4,693.74,0.0,No Promotion,No Promotion,2774.96,2774.96,2774.96,2774.96
83633,786,3,704.03,0.0,No Promotion,No Promotion,2112.09,2112.09,2112.09,2112.09
83634,2388,1,3817.84,0.0,No Promotion,No Promotion,3817.84,3817.84,3817.84,3817.84
83635,754,8,2946.84,0.0,No Promotion,No Promotion,23574.72,23574.72,23574.72,23574.72
83636,753,3,3103.83,0.0,No Promotion,No Promotion,9311.49,9311.49,9311.49,9311.49
83637,906,5,5285.41,0.0,No Promotion,No Promotion,26427.05,26427.05,26427.05,26427.05
83638,445,5,10620.8,0.0,No Promotion,No Promotion,53104.0,53104.0,53104.0,53104.0
83639,758,8,906.73,0.0,No Promotion,No Promotion,7253.84,7253.84,7253.84,7253.84
83640,757,5,929.68,0.0,No Promotion,No Promotion,4648.4,4648.4,4648.4,4648.4
83641,396,2,11282.02,0.0,No Promotion,No Promotion,22564.04,22564.04,22564.04,22564.04
83643,992,8,3487.32,0.0,No Promotion,No Promotion,27898.56,27898.56,27898.56,27898.56
83644,606,7,4130.55,0.0,No Promotion,No Promotion,28913.85,28913.85,28913.850000000002,28913.850000000002
83646,826,4,12907.87,0.0,No Promotion,No Promotion,51631.48,51631.48,51631.48,51631.48
83647,676,2,10322.59,0.0,No Promotion,No Promotion,20645.18,20645.18,20645.18,20645.18
83648,2094,7,5209.64,0.0,No Promotion,No Promotion,36467.48,36467.48,36467.48,36467.48
83649,2074,3,4043.29,0.0,No Promotion,No Promotion,12129.87,12129.87,12129.869999999999,12129.869999999999
83650,647,2,10719.03,0.0,No Promotion,No Promotion,21438.06,21438.06,21438.06,21438.06
83651,2053,3,4029.81,0.0,No Promotion,No Promotion,12089.43,12089.43,12089.43,12089.43
83652,2277,5,3289.99,0.0,No Promotion,No Promotion,16449.949999999997,16449.949999999997,16449.949999999997,16449.949999999997
83653,992,8,3453.52,0.0,No Promotion,No Promotion,27628.16,27628.16,27628.16,27628.16
83654,760,5,1879.82,0.0,No Promotion,No Promotion,9399.1,9399.1,9399.1,9399.1
83655,759,2,1859.36,0.0,No Promotion,No Promotion,3718.72,3718.72,3718.72,3718.72
83656,676,6,9805.98,0.0,No Promotion,No Promotion,58835.88,58835.88,58835.88,58835.88
83659,754,5,2970.76,0.0,No Promotion,No Promotion,14853.8,14853.8,14853.800000000001,14853.800000000001
83660,753,5,3016.08,0.0,No Promotion,No Promotion,15080.4,15080.4,15080.4,15080.4
83661,551,8,11199.19,0.0,No Promotion,No Promotion,89593.52,89593.52,89593.52,89593.52
83662,964,3,3891.82,0.0,No Promotion,No Promotion,11675.46,11675.46,11675.460000000001,11675.460000000001
83664,1963,2,1827.92,0.0,No Promotion,No Promotion,3655.84,3655.84,3655.84,3655.84
83665,1962,7,1833.27,0.0,No Promotion,No Promotion,12832.89,12832.89,12832.89,12832.89
83666,1173,1,5876.02,0.0,No Promotion,No Promotion,5876.02,5876.02,5876.02,5876.02
83667,910,1,5099.58,0.0,No Promotion,No Promotion,5099.58,5099.58,5099.58,5099.58
83668,759,7,1900.5,0.0,No Promotion,No Promotion,13303.5,13303.5,13303.5,13303.5
83669,760,7,1948.58,0.0,No Promotion,No Promotion,13640.06,13640.06,13640.06,13640.06
83671,481,3,9829.68,0.0,No Promotion,No Promotion,29489.04,29489.04,29489.04,29489.04
83672,759,7,1912.68,0.0,No Promotion,No Promotion,13388.76,13388.76,13388.76,13388.76
83672,760,3,1873.32,0.0,No Promotion,No Promotion,5619.96,5619.96,5619.96,5619.96
83673,502,4,13059.28,0.0,No Promotion,No Promotion,52237.12,52237.12,52237.12,52237.12
83675,2094,5,4951.86,0.0,No Promotion,No Promotion,24759.3,24759.3,24759.3,24759.3
83676,1229,2,3187.62,0.0,No Promotion,No Promotion,6375.24,6375.24,6375.24,6375.24
83677,2055,1,7274.48,0.0,No Promotion,No Promotion,7274.48,7274.48,7274.48,7274.48
83678,647,5,11032.63,0.0,No Promotion,No Promotion,55163.15,55163.15,55163.149999999994,55163.149999999994
83679,761,4,2123.9,0.0,No Promotion,No Promotion,8495.6,8495.6,8495.6,8495.6
83680,762,4,2230.65,0.0,No Promotion,No Promotion,8922.6,8922.6,8922.6,8922.6
83681,2053,4,3927.88,0.0,No Promotion,No Promotion,15711.52,15711.52,15711.52,15711.52
83682,475,4,12843.35,0.0,No Promotion,No Promotion,51373.4,51373.4,51373.4,51373.4
83683,906,8,5031.69,0.0,No Promotion,No Promotion,40253.52,40253.52,40253.52,40253.52
83684,2055,8,7267.65,0.0,No Promotion,No Promotion,58141.2,58141.2,58141.2,58141.2
83685,967,8,8234.3,0.0,No Promotion,No Promotion,65874.4,65874.4,65874.4,65874.4
83686,550,4,5180.64,0.0,No Promotion,No Promotion,20722.56,20722.56,20722.56,20722.56
83687,2396,7,1197.62,0.0,No Promotion,No Promotion,8383.34,8383.34,8383.34,8383.34
83689,1984,7,2159.22,0.0,No Promotion,No Promotion,15114.54,15114.54,15114.539999999999,15114.539999999999
83691,493,3,11333.0,0.0,No Promotion,No Promotion,33999.0,33999.0,33999.0,33999.0
83693,927,7,6024.12,0.0,No Promotion,No Promotion,42168.84,42168.84,42168.84,42168.84
83694,767,5,1129.77,0.0,No Promotion,No Promotion,5648.85,5648.85,5648.85,5648.85
83694,768,6,1179.3,0.0,No Promotion,No Promotion,7075.799999999999,7075.799999999999,7075.799999999999,7075.799999999999
83695,1116,5,3290.83,0.0,No Promotion,No Promotion,16454.15,16454.15,16454.15,16454.15
83696,647,3,11065.82,0.0,No Promotion,No Promotion,33197.46,33197.46,33197.46,33197.46
83697,1203,1,4061.74,0.0,No Promotion,No Promotion,4061.74,4061.74,4061.74,4061.74
83698,767,1,1139.23,0.0,No Promotion,No Promotion,1139.23,1139.23,1139.23,1139.23
83698,768,5,1113.17,0.0,No Promotion,No Promotion,5565.85,5565.85,5565.85,5565.85
83699,2180,8,5207.8,0.0,No Promotion,No Promotion,41662.4,41662.4,41662.4,41662.4
83700,992,5,3426.43,0.0,No Promotion,No Promotion,17132.149999999998,17132.149999999998,17132.149999999998,17132.149999999998
83702,566,7,11529.72,0.0,No Promotion,No Promotion,80708.04,80708.04,80708.04,80708.04
83705,1990,1,3150.24,0.0,No Promotion,No Promotion,3150.24,3150.24,3150.24,3150.24
83706,2071,6,4297.98,0.0,No Promotion,No Promotion,25787.88,25787.88,25787.879999999997,25787.879999999997
83708,445,8,10481.24,0.0,No Promotion,No Promotion,83849.92,83849.92,83849.92,83849.92
83708,966,6,5766.42,0.0,No Promotion,No Promotion,34598.520000000004,34598.520000000004,34598.520000000004,34598.520000000004
83709,757,6,890.58,0.0,No Promotion,No Promotion,5343.4800000000005,5343.4800000000005,5343.4800000000005,5343.4800000000005
83709,758,7,877.83,0.0,No Promotion,No Promotion,6144.81,6144.81,6144.81,6144.81
83711,940,1,8029.87,0.0,No Promotion,No Promotion,8029.87,8029.87,8029.87,8029.87
83712,2081,4,2809.59,0.0,No Promotion,No Promotion,11238.36,11238.36,11238.36,11238.36
83713,976,6,4008.45,0.0,No Promotion,No Promotion,24050.7,24050.7,24050.699999999997,24050.699999999997
83714,635,6,11032.7,0.0,No Promotion,No Promotion,66196.20000000001,66196.20000000001,66196.20000000001,66196.20000000001
83715,671,2,11626.64,0.0,No Promotion,No Promotion,23253.28,23253.28,23253.28,23253.28
83717,2045,2,5520.99,0.0,No Promotion,No Promotion,11041.98,11041.98,11041.98,11041.98
83718,964,4,4043.48,0.0,No Promotion,No Promotion,16173.92,16173.92,16173.92,16173.92
83720,1009,5,1374.8,0.0,No Promotion,No Promotion,6874.0,6874.0,6874.0,6874.0
83721,2332,4,5692.78,0.0,No Promotion,No Promotion,22771.12,22771.12,22771.12,22771.12
83722,2083,5,3830.02,0.0,No Promotion,No Promotion,19150.1,19150.1,19150.1,19150.1
83724,927,8,5925.84,0.0,No Promotion,No Promotion,47406.72,47406.72,47406.72,47406.72
83727,795,7,3335.57,0.0,No Promotion,No Promotion,23348.99,23348.99,23348.99,23348.99
83727,796,5,3393.34,0.0,No Promotion,No Promotion,16966.7,16966.7,16966.7,16966.7
83728,1085,7,1128.26,0.0,No Promotion,No Promotion,7897.82,7897.82,7897.82,7897.82
83728,1086,7,1142.69,0.0,No Promotion,No Promotion,7998.83,7998.83,7998.83,7998.83
83730,786,4,708.36,0.0,No Promotion,No Promotion,2833.44,2833.44,2833.44,2833.44
83731,785,4,698.4,0.0,No Promotion,No Promotion,2793.6,2793.6,2793.6,2793.6
83732,795,4,3344.2,0.0,No Promotion,No Promotion,13376.8,13376.8,13376.8,13376.8
83733,796,6,3260.05,0.0,No Promotion,No Promotion,19560.300000000003,19560.300000000003,19560.300000000003,19560.300000000003
83735,966,7,5855.78,0.0,No Promotion,No Promotion,40990.46,40990.46,40990.46,40990.46
83736,1143,4,6551.86,0.0,No Promotion,No Promotion,26207.44,26207.44,26207.44,26207.44
83737,761,5,2264.58,0.0,No Promotion,No Promotion,11322.9,11322.9,11322.9,11322.9
83738,762,2,2158.19,0.0,No Promotion,No Promotion,4316.38,4316.38,4316.38,4316.38
83738,2332,2,5430.38,0.0,No Promotion,No Promotion,10860.76,10860.76,10860.76,10860.76
83739,2359,1,5495.52,0.0,No Promotion,No Promotion,5495.52,5495.52,5495.52,5495.52
83740,1053,5,3473.18,0.0,No Promotion,No Promotion,17365.899999999998,17365.899999999998,17365.899999999998,17365.899999999998
83741,2054,2,7108.27,0.0,No Promotion,No Promotion,14216.54,14216.54,14216.54,14216.54
83742,1226,1,6543.58,0.0,No Promotion,No Promotion,6543.58,6543.58,6543.58,6543.58
83743,2053,4,3913.76,0.0,No Promotion,No Promotion,15655.04,15655.04,15655.04,15655.04
83745,787,3,3661.8,0.0,No Promotion,No Promotion,10985.4,10985.4,10985.400000000001,10985.400000000001
83745,788,2,3772.39,0.0,No Promotion,No Promotion,7544.78,7544.78,7544.78,7544.78
83746,785,2,702.75,0.0,No Promotion,No Promotion,1405.5,1405.5,1405.5,1405.5
83748,2252,2,1576.05,0.0,No Promotion,No Promotion,3152.1,3152.1,3152.1,3152.1
83748,2253,6,1672.08,0.0,No Promotion,No Promotion,10032.48,10032.48,10032.48,10032.48
83749,103,8,10878.0,0.0,No Promotion,No Promotion,87024.0,87024.0,87024.0,87024.0
83751,757,8,890.61,0.0,No Promotion,No Promotion,7124.88,7124.88,7124.88,7124.88
83751,758,4,893.4,0.0,No Promotion,No Promotion,3573.6,3573.6,3573.6,3573.6
83752,733,5,4585.11,0.0,No Promotion,No Promotion,22925.55,22925.55,22925.55,22925.55
83753,734,4,4488.67,0.0,No Promotion,No Promotion,17954.68,17954.68,17954.68,17954.68
83754,2331,3,7225.8,0.0,No Promotion,No Promotion,21677.4,21677.4,21677.4,21677.4
83755,804,3,1925.01,0.0,No Promotion,No Promotion,5775.03,5775.03,5775.03,5775.03
83756,2343,4,5544.66,0.0,No Promotion,No Promotion,22178.64,22178.64,22178.64,22178.64
83757,1040,3,13449.33,0.0,No Promotion,No Promotion,40347.99,40347.99,40347.99,40347.99
83758,2284,6,4008.87,0.0,No Promotion,No Promotion,24053.22,24053.22,24053.22,24053.22
83759,761,5,2224.68,0.0,No Promotion,No Promotion,11123.4,11123.4,11123.4,11123.4
83759,762,6,2174.45,0.0,No Promotion,No Promotion,13046.7,13046.7,13046.699999999999,13046.699999999999
83760,2082,5,4204.48,0.0,No Promotion,No Promotion,21022.4,21022.4,21022.399999999998,21022.399999999998
83761,1081,4,2802.67,0.0,No Promotion,No Promotion,11210.68,11210.68,11210.68,11210.68
83761,1082,3,2626.65,0.0,No Promotion,No Promotion,7879.950000000001,7879.950000000001,7879.950000000001,7879.950000000001
83762,1946,5,3344.64,0.0,No Promotion,No Promotion,16723.2,16723.2,16723.2,16723.2
83762,1947,5,3363.02,0.0,No Promotion,No Promotion,16815.1,16815.1,16815.1,16815.1
83763,2332,7,5861.51,0.0,No Promotion,No Promotion,41030.57,41030.57,41030.57,41030.57
83765,1143,3,6718.39,0.0,No Promotion,No Promotion,20155.17,20155.17,20155.170000000002,20155.170000000002
83766,4,3,9848.16,0.0,No Promotion,No Promotion,29544.48,29544.48,29544.48,29544.48
83767,2215,3,4310.96,0.0,No Promotion,No Promotion,12932.88,12932.88,12932.880000000001,12932.880000000001
83768,2214,4,4365.52,0.0,No Promotion,No Promotion,17462.08,17462.08,17462.08,17462.08
83768,2388,8,3829.79,0.0,No Promotion,No Promotion,30638.32,30638.32,30638.32,30638.32
83769,2045,5,5462.19,0.0,No Promotion,No Promotion,27310.95,27310.95,27310.949999999997,27310.949999999997
83771,1041,7,11885.66,0.0,No Promotion,No Promotion,83199.62,83199.62,83199.62,83199.62
83772,2284,4,3869.25,0.0,No Promotion,No Promotion,15477.0,15477.0,15477.0,15477.0
83774,493,4,11637.29,0.0,No Promotion,No Promotion,46549.16,46549.16,46549.16,46549.16
83775,382,6,11116.03,0.0,No Promotion,No Promotion,66696.18000000001,66696.18000000001,66696.18000000001,66696.18000000001
83776,759,4,1910.18,0.0,No Promotion,No Promotion,7640.72,7640.72,7640.72,7640.72
83776,760,3,1972.43,0.0,No Promotion,No Promotion,5917.29,5917.29,5917.29,5917.29
83780,734,1,4224.29,0.0,No Promotion,No Promotion,4224.29,4224.29,4224.29,4224.29
83780,786,4,730.47,0.0,No Promotion,No Promotion,2921.88,2921.88,2921.88,2921.88
83781,786,3,712.96,0.0,No Promotion,No Promotion,2138.88,2138.88,2138.88,2138.88
83782,785,1,680.48,0.0,No Promotion,No Promotion,680.48,680.48,680.48,680.48
83783,785,3,711.94,0.0,No Promotion,No Promotion,2135.82,2135.82,2135.82,2135.82
83783,786,6,711.84,0.0,No Promotion,No Promotion,4271.04,4271.04,4271.04,4271.04
83784,785,3,690.39,0.0,No Promotion,No Promotion,2071.17,2071.17,2071.17,2071.17
83785,786,8,704.16,0.0,No Promotion,No Promotion,5633.28,5633.28,5633.28,5633.28
83786,785,2,698.9,0.0,No Promotion,No Promotion,1397.8,1397.8,1397.8,1397.8
83787,785,1,702.63,0.0,No Promotion,No Promotion,702.63,702.63,702.63,702.63
83787,786,4,716.09,0.0,No Promotion,No Promotion,2864.36,2864.36,2864.36,2864.36
83788,786,2,709.57,0.0,No Promotion,No Promotion,1419.14,1419.14,1419.14,1419.14
83790,1818,7,2481.73,0.0,No Promotion,No Promotion,17372.11,17372.11,17372.11,17372.11
83792,1318,7,3965.39,0.0,No Promotion,No Promotion,27757.73,27757.73,27757.73,27757.73
83793,1317,2,3913.31,0.0,No Promotion,No Promotion,7826.62,7826.62,7826.62,7826.62
83794,1985,3,1920.47,0.0,No Promotion,No Promotion,5761.41,5761.41,5761.41,5761.41
83794,2081,7,2674.49,0.0,No Promotion,No Promotion,18721.43,18721.43,18721.43,18721.43
83795,1915,2,5808.29,0.0,No Promotion,No Promotion,11616.58,11616.58,11616.58,11616.58
83796,2277,4,3403.29,0.0,No Promotion,No Promotion,13613.16,13613.16,13613.16,13613.16
83799,512,4,2922.04,0.0,No Promotion,No Promotion,11688.16,11688.16,11688.16,11688.16
83800,2379,3,2431.19,0.0,No Promotion,No Promotion,7293.57,7293.57,7293.57,7293.57
83801,617,3,10087.6,0.0,No Promotion,No Promotion,30262.800000000003,30262.800000000003,30262.800000000003,30262.800000000003
83803,2213,6,1083.99,0.0,No Promotion,No Promotion,6503.9400000000005,6503.9400000000005,6503.9400000000005,6503.9400000000005
83804,2212,7,1099.62,0.0,No Promotion,No Promotion,7697.339999999999,7697.339999999999,7697.339999999999,7697.339999999999
83805,2384,2,7815.34,0.0,No Promotion,No Promotion,15630.68,15630.68,15630.68,15630.68
83807,757,4,885.49,0.0,No Promotion,No Promotion,3541.96,3541.96,3541.96,3541.96
83808,1974,6,677.42,0.0,No Promotion,No Promotion,4064.52,4064.52,4064.5199999999995,4064.5199999999995
83808,1975,3,704.63,0.0,No Promotion,No Promotion,2113.89,2113.89,2113.89,2113.89
83809,604,3,6316.52,0.0,No Promotion,No Promotion,18949.56,18949.56,18949.56,18949.56
83811,754,5,2817.2,0.0,No Promotion,No Promotion,14086.0,14086.0,14086.0,14086.0
83812,753,7,3009.47,0.0,No Promotion,No Promotion,21066.29,21066.29,21066.289999999997,21066.289999999997
83813,976,8,3966.88,0.0,No Promotion,No Promotion,31735.04,31735.04,31735.04,31735.04
83816,2262,2,3978.41,0.0,No Promotion,No Promotion,7956.82,7956.82,7956.82,7956.82
83817,1962,5,1755.63,0.0,No Promotion,No Promotion,8778.150000000001,8778.150000000001,8778.150000000001,8778.150000000001
83818,1963,8,1811.15,0.0,No Promotion,No Promotion,14489.2,14489.2,14489.2,14489.2
83819,1040,7,13660.66,0.0,No Promotion,No Promotion,95624.62,95624.62,95624.62,95624.62
83820,512,8,2827.41,0.0,No Promotion,No Promotion,22619.28,22619.28,22619.28,22619.28
83821,596,3,9441.57,0.0,No Promotion,No Promotion,28324.71,28324.71,28324.71,28324.71
83822,575,8,11112.13,0.0,No Promotion,No Promotion,88897.04,88897.04,88897.04,88897.04
83823,2218,3,1732.74,0.0,No Promotion,No Promotion,5198.22,5198.22,5198.22,5198.22
83824,2219,8,1828.97,0.0,No Promotion,No Promotion,14631.76,14631.76,14631.76,14631.76
83825,575,5,11741.39,0.0,No Promotion,No Promotion,58706.95,58706.95,58706.95,58706.95
83826,906,4,4971.9,0.0,No Promotion,No Promotion,19887.6,19887.6,19887.6,19887.6
83827,2388,6,3755.02,0.0,No Promotion,No Promotion,22530.12,22530.12,22530.12,22530.12
83828,1915,3,5842.45,0.0,No Promotion,No Promotion,17527.35,17527.35,17527.35,17527.35
83829,979,7,4691.66,0.0,No Promotion,No Promotion,32841.619999999995,32841.619999999995,32841.619999999995,32841.619999999995
83830,915,7,6557.4,0.0,No Promotion,No Promotion,45901.8,45901.8,45901.799999999996,45901.799999999996
83831,966,3,5675.16,0.0,No Promotion,No Promotion,17025.48,17025.48,17025.48,17025.48
83835,2054,7,6923.34,0.0,No Promotion,No Promotion,48463.380000000005,48463.380000000005,48463.380000000005,48463.380000000005
83836,921,6,6109.81,0.0,No Promotion,No Promotion,36658.86,36658.86,36658.86,36658.86
83837,472,5,11248.21,0.0,No Promotion,No Promotion,56241.05,56241.05,56241.049999999996,56241.049999999996
83838,785,4,679.69,0.0,No Promotion,No Promotion,2718.76,2718.76,2718.76,2718.76
83838,786,7,695.11,0.0,No Promotion,No Promotion,4865.77,4865.77,4865.77,4865.77
83839,1166,4,6216.48,0.0,No Promotion,No Promotion,24865.92,24865.92,24865.92,24865.92
83841,800,2,3123.65,0.0,No Promotion,No Promotion,6247.3,6247.3,6247.3,6247.3
83842,1227,2,3743.99,0.0,No Promotion,No Promotion,7487.98,7487.98,7487.98,7487.98
